dag,algo,kind,label,seed,app_timeout_rate,task_timeout_rate,energy,delay_succ,delay_all,E_succ,E_all,UtilityScore_succ,UtilityScore_all,score,runtime_min,inference_time_ms,D_all_src,has_reeval,src_dir,mtime
chain,CPGAPPO,research,CPGAPPO,1,0.08,0.6873333333333334,0.2098752190916276,1.3849935436686929,1.366494791892745,0.2099822343107757,0.2099822343107757,0.5452121579284706,0.5458416893504155,8.701612703153264,46.78,6.334002617404069,result.json,False,main_comparison_20260824_203442,2026-08-24 21:21
chain,CPGAPPO,research,CPGAPPO,3,0.1466666666666666,0.7393333333333333,0.2313019892802965,1.565145332999731,1.5080683997664786,0.2315022312333207,0.2315022312333207,0.17636901156124765,0.179047034673884,76.53240502467087,45.63,6.275087545674806,result.json,False,main_comparison_20260824_203442,2026-08-24 22:07
chain,CPGAPPO,research,CPGAPPO,5,0.1333333333333333,0.7413333333333333,0.2033642838905204,1.5085317923319828,1.4713037382745473,0.2032122919837442,0.2032122919837442,0.26155862329361146,0.26323811859623986,57.28848600685893,47.68,6.627181447332378,result.json,False,main_comparison_20260821_155715,2026-08-21 16:45
chain,CPGAPPO,research,CPGAPPO,7,0.0066666666666666,0.6176666666666667,0.1974985376768303,1.2171335860729176,1.210953128149029,0.1974565282088821,0.1974565282088821,0.6989680920217396,0.6991212070482304,1.2959657726037204,57.31,7.775330622972798,result.json,False,main_comparison_20260821_155715,2026-08-21 17:43
chain,CPGAPPO,research,CPGAPPO,42,0.0,0.6566666666666666,0.1977380049103592,1.2263869338821174,1.2255684414303558,0.1975242405603106,0.1975242405603106,0.6996068132496819,0.6996270588882028,1.3749687472413183,47.18,6.307811117043905,result.json,False,main_comparison_20260824_203442,2026-08-24 22:55
chain,alloff,ablation,alloff,1,0.1266666666666666,0.695,0.2105530204451071,1.384742297965264,1.358330607732674,0.2099016396209338,0.2099016396209338,0.313124400354053,0.3142781092593868,48.615409234784586,45.49,6.311745685786395,result.json,False,main_comparison_20260824_203442,2026-08-25 12:52
chain,alloff,ablation,alloff,3,0.18,0.7416666666666667,0.2320177461372665,1.58883537517665,1.5120391117820786,0.2320916833671142,0.2320916833671142,-0.042468447380158966,-0.03875383899253907,137.04859052298127,44.31,6.302034851650678,result.json,False,main_comparison_20260824_203442,2026-08-25 13:37
chain,alloff,ablation,alloff,5,0.16,0.734,0.2045480850998883,1.5119803303345427,1.4619723733764345,0.2040042280063775,0.2040042280063775,0.09379394889345588,0.0961949500070566,98.57218015226202,29.6,4.058158842113472,result.json,False,ablation_classic_chain_20260819_022418,2026-08-19 07:45
chain,alloff,ablation,alloff,7,0.0466666666666666,0.642,0.2010145307644027,1.2515846508691213,1.2337944927648266,0.1994593039641633,0.1994593039641633,0.6500481518119738,0.6505455814437496,1.34775062341687,32.07,4.229680471938008,result_reeval.json,True,ablation_classic_chain_20260608_114124,2026-06-09 22:22
chain,alloff,ablation,alloff,9,0.08,0.7043333333333334,0.1885540606325667,1.3144322861429565,1.2916193356010366,0.188172833119589,0.188172833119589,0.545822318063544,0.5465978416792292,8.721130401363489,99.75,14.169867355883625,result.json,False,ablation_classic_chain_20260819_085455,2026-08-19 21:26
chain,alloff,ablation,alloff,11,0.1333333333333333,0.7423333333333333,0.2113907281876613,1.479698624146471,1.4287042876846512,0.2113004273167502,0.2113004273167502,0.2627198918837861,0.26501852205551013,57.281246491095615,101.95,14.856094957137024,result.json,False,ablation_classic_chain_20260819_085504,2026-08-19 21:19
chain,alloff,ablation,alloff,42,0.0666666666666666,0.6783333333333333,0.204211165667816,1.2428591309845778,1.2269732178861197,0.2066664679636253,0.2066664679636253,0.5971092156374767,0.5976042379880238,3.664685182708985,45.82,6.303242932392242,result.json,False,main_comparison_20260824_203442,2026-08-25 14:23
chain,fwdonly,ablation,fwdonly,1,0.06,0.6956666666666667,0.209821979674773,1.399786195977938,1.381292772728723,0.2097780513221678,0.2097780513221678,0.6099592052968925,0.6105215402998128,2.2889245641928304,47.04,6.3840320397083214,result.json,False,main_comparison_20260824_203442,2026-08-25 10:33
chain,fwdonly,ablation,fwdonly,3,0.14,0.7536666666666667,0.2389556999035984,1.5875806308437252,1.5263322493785272,0.2362700436327798,0.2362700436327798,0.21520363504170004,0.21803185014361476,66.59343954933678,45.58,6.295510149172874,result.json,False,main_comparison_20260824_203442,2026-08-25 11:19
chain,fwdonly,ablation,fwdonly,5,0.0933333333333333,0.737,0.2055303718677058,1.4935381554636786,1.4767987437826382,0.2055724024499211,0.2055724024499211,0.4792331627297679,0.47985767588933487,16.668201488209725,37.38,5.058507099227705,result.json,False,ablation_classic_chain_20260819_022418,2026-08-19 07:15
chain,fwdonly,ablation,fwdonly,7,0.0333333333333333,0.6183333333333333,0.1967493167141826,1.2194131045049166,1.2085933894778569,0.1967687413416902,0.1967687413416902,0.6744044650352711,0.6746901526378337,1.2967595447075624,32.74,4.1999594973013545,result_reeval.json,True,ablation_classic_chain_20260608_114124,2026-06-09 19:45
chain,fwdonly,ablation,fwdonly,9,0.0666666666666666,0.6953333333333334,0.1838416696143427,1.2980873621110471,1.2792345490014272,0.1838598239258063,0.1838598239258063,0.5937361335276758,0.5943272260974867,3.7057723401316207,95.63,13.381587928510386,result.json,False,ablation_classic_chain_20260819_085455,2026-08-19 19:46
chain,fwdonly,ablation,fwdonly,11,0.08,0.734,0.2107600924856274,1.4795701405187305,1.4385141818920262,0.2107489529535191,0.2107489529535191,0.5370214843371958,0.5384354635877977,8.813137781831191,91.78,13.102883749486752,result.json,False,ablation_classic_chain_20260819_085504,2026-08-19 19:36
chain,fwdonly,ablation,fwdonly,15,0.0933333333333333,0.7813333333333333,0.2045561717093224,1.4726673662452272,1.4293872403210857,0.2045561717093224,0.2045561717093224,0.4748776565887134,0.47650007339683215,16.75259963505059,156.85,22.492106217687244,result.json,False,ablation_classic_chain_20260819_224110,2026-08-20 17:12
chain,fwdonly,ablation,fwdonly,19,0.08,0.6736666666666666,0.1829703551505347,1.3109255780871216,1.2900750048627527,0.1833185583342167,0.1833185583342167,0.5491624375616941,0.5498675921644379,8.660818470807051,157.24,22.39347995822874,result.json,False,ablation_classic_chain_20260819_224120,2026-08-20 17:10
chain,fwdonly,ablation,fwdonly,42,0.0466666666666666,0.6596666666666666,0.1975085536479012,1.2306689129627335,1.2160064810862117,0.1971300054105471,0.1971300054105471,0.6491020886482218,0.6495129774948337,1.3814199144226025,47.25,6.340341386722032,result.json,False,main_comparison_20260824_203442,2026-08-25 12:06
chain,noappcredit,ablation,noappcredit,1,0.1,0.6743333333333333,0.2087845347918452,1.3755352357175068,1.3542877187644389,0.2087411808257449,0.2087411808257449,0.4594814891608575,0.4602932014583234,21.503494979551192,54.03,7.414082563893258,result.json,False,main_comparison_20260824_203442,2026-08-25 05:14
chain,noappcredit,ablation,noappcredit,3,0.14,0.7423333333333333,0.2308042088638837,1.55937955872611,1.50190729699193,0.229965766752632,0.229965766752632,0.21812601868160597,0.22077642681495574,66.56417000794711,53.25,7.40607919918786,result.json,False,main_comparison_20260824_203442,2026-08-25 06:07
chain,noappcredit,ablation,noappcredit,5,0.1533333333333333,0.734,0.2026739161100636,1.5160081598345716,1.457846038277583,0.2020616049807012,0.2020616049807012,0.1368187994991827,0.1395829087817253,87.17751398592904,56.76,7.942860934580932,result.json,False,ablation_classic_chain_20260819_022418,2026-08-19 05:41
chain,noappcredit,ablation,noappcredit,7,0.0266666666666666,0.6116666666666667,0.1971922972238831,1.2212322847343473,1.209592153390704,0.1970044875612732,0.1970044875612732,0.682866098021199,0.683166964051468,1.2833701628938603,55.68,7.544257026676495,result_reeval.json,True,ablation_classic_chain_20260608_114124,2026-06-09 13:37
chain,noappcredit,ablation,noappcredit,9,0.0466666666666666,0.696,0.1839391323864762,1.2909553283276098,1.2763740222616309,0.1835906613470541,0.1835906613470541,0.6442318072493969,0.6446448730231866,1.46087215925672,110.73,15.550117033814692,result.json,False,ablation_classic_chain_20260819_085455,2026-08-19 16:21
chain,noappcredit,ablation,noappcredit,11,0.12,0.7386666666666667,0.2078608668114984,1.4685363719824982,1.416820976040032,0.2077196290840383,0.2077196290840383,0.34203440912656075,0.34424497802862214,40.89156338037535,109.91,15.63665389061762,result.json,False,ablation_classic_chain_20260819_085504,2026-08-19 16:18
chain,noappcredit,ablation,noappcredit,15,0.0866666666666666,0.7216666666666667,0.206562420650923,1.397646480414107,1.374305400345089,0.2062565695665974,0.2062565695665974,0.5140003189507175,0.514831930772119,12.340777399356291,228.11,32.84466414343469,result.json,False,ablation_classic_chain_20260819_224110,2026-08-20 11:20
chain,noappcredit,ablation,noappcredit,19,0.0666666666666666,0.679,0.18279608292701,1.2994937570070688,1.2813578811195072,0.182500655950139,0.182500655950139,0.5952761537139369,0.5958431709974134,3.6741589618648702,229.92,32.84840990622459,result.json,False,ablation_classic_chain_20260819_224120,2026-08-20 11:16
chain,noappcredit,ablation,noappcredit,42,0.0266666666666666,0.6523333333333333,0.1970911319476723,1.2252897427951122,1.211796033467568,0.1965878687222437,0.1965878687222437,0.6794911839292118,0.6798429439040138,1.365469477569262,54.6,7.407580158792214,result.json,False,main_comparison_20260824_203442,2026-08-25 07:02
chain,nocp,ablation,nocp,1,0.0933333333333333,0.668,0.2092018265989394,1.3796262933880443,1.3575085088426748,0.2092003308165383,0.2092003308165383,0.49136433170722016,0.49217677622536105,16.50587081176455,53.97,7.423117569923989,result.json,False,main_comparison_20260824_203442,2026-08-25 07:57
chain,nocp,ablation,nocp,3,0.1733333333333333,0.7486666666666667,0.2290097188382315,1.5871340556670788,1.512156037111386,0.2290097188382315,0.2290097188382315,0.0004671763914965413,0.004099809392565693,123.54382664776216,53.27,7.416895175978836,result.json,False,main_comparison_20260824_203442,2026-08-25 08:50
chain,nocp,ablation,nocp,5,0.1466666666666666,0.7283333333333334,0.2039572258144776,1.5108157432054616,1.4620540017746,0.2038678638741136,0.2038678638741136,0.18051489886781874,0.18279942468194146,76.48886948358215,56.07,7.863064774894517,result.json,False,ablation_classic_chain_20260819_022418,2026-08-19 06:37
